ticker,exchange_code,finnhub_symbol,asset_type,name_en
COLD,NYSE,COLD,STOCK,"Americold Realty Trust, Inc. Common Stock"
COLL,NASDAQ,COLL,STOCK,"Collegium Pharmaceutical, Inc. - Common Stock"
COLM,NASDAQ,COLM,STOCK,Columbia Sportswear Company - Common Stock
COLO,NYSE_ARCA,COLO,ETF,Global X MSCI Colombia ETF
COM,NYSE_ARCA,COM,ETF,Direxion Auspice Broad Commodity Strategy ETF
COMB,NYSE_ARCA,COMB,ETF,GraniteShares Bloomberg Commodity Broad Strategy No K-1 ETF
COMD,BATS,COMD,ETF,Global X Commodity Strategy ETF
COMP,NYSE,COMP,STOCK,"Compass, Inc. Class A Common Stock"
COMT,NASDAQ,COMT,ETF,iShares GSCI Commodity Dynamic Roll Strategy ETF
CON,NYSE,CON,STOCK,"Concentra Group Holdings Parent, Inc. Common Stock"
CONI,NASDAQ,CONI,ETF,GraniteShares 2x Short COIN Daily ETF
CONL,NASDAQ,CONL,ETF,GraniteShares 2x Long COIN Daily ETF
CONX,NASDAQ,CONX,ETF,Direxion Daily COIN Bull 2X ETF
CONY,NYSE_ARCA,CONY,ETF,YieldMax COIN Option Income Strategy ETF
COO,NASDAQ,COO,STOCK,"The Cooper Companies, Inc.  - Common Stock"
COOK,NYSE,COOK,STOCK,"Traeger, Inc. Common Stock"
COOT,NASDAQ,COOT,STOCK,Australian Oilseeds Holdings Limited - Ordinary Shares
COP,NYSE,COP,STOCK,ConocoPhillips Common Stock
COPA,BATS,COPA,ETF,Themes Copper Miners ETF
COPJ,NASDAQ,COPJ,ETF,Sprott Junior Copper Miners ETF
COPL,NYSE,COPL,STOCK,Copley Acquisition Corp Ordinary Shares
COPP,NASDAQ,COPP,ETF,Sprott Copper Miners ETF
COPX,NYSE_ARCA,COPX,ETF,Global X Copper Miners ETF
COPY,NYSE_ARCA,COPY,ETF,"Tweedy, Browne Insider + Value ETF"
COPZ,NYSE_ARCA,COPZ,ETF,Defiance Daily Target 2X Long Copper Miners ETF
COR,NYSE,COR,STOCK,"Cencora, Inc. Common Stock"
CORB,NYSE_ARCA,CORB,ETF,AB Core Bond ETF
CORD,BATS,CORD,ETF,T-REX 2X Inverse CRWV Daily Target ETF
CORN,NYSE_ARCA,CORN,ETF,Teucrium Corn Fund ETV
CORO,NASDAQ,CORO,ETF,iShares International Country Rotation Active ETF
CORP,NYSE_ARCA,CORP,ETF,PIMCO Investment Grade Corporate Bond Index Exchange-Traded Fund
CORT,NASDAQ,CORT,STOCK,Corcept Therapeutics Incorporated - Common Stock
CORZ,NASDAQ,CORZ,STOCK,"Core Scientific, Inc. - Common Stock"
COSM,NASDAQ,COSM,STOCK,Cosmos Health Inc. - Common Stock
COSO,NYSE,COSO,STOCK,"CoastalSouth Bancshares, Inc. Common Stock"
COST,NASDAQ,COST,STOCK,Costco Wholesale Corporation - Common Stock
COSW,BATS,COSW,ETF,Roundhill COST WeeklyPay ETF
COTG,NASDAQ,COTG,ETF,Leverage Shares 2X Long COST Daily ETF
COTY,NYSE,COTY,STOCK,Coty Inc. Class A Common Stock
COUR,NYSE,COUR,STOCK,"Coursera, Inc. Common Stock"
COWG,NASDAQ,COWG,ETF,Pacer US Large Cap Cash Cows Growth Leaders ETF
COWS,NASDAQ,COWS,ETF,Amplify Cash Flow Dividend Leaders ETF
COWZ,BATS,COWZ,ETF,Pacer US Cash Cows 100 ETF
COYA,NASDAQ,COYA,STOCK,"Coya Therapeutics, Inc. - Common Stock"
COYY,NASDAQ,COYY,ETF,GraniteShares YieldBOOST COIN ETF
COZX,BATS,COZX,ETF,Tradr 2X Long CORZ Daily ETF
CP,NYSE,CP,STOCK,Canadian Pacific Kansas City Limited Common Shares
CPA,NYSE,CPA,STOCK,"Copa Holdings, S.A. Class A Common Stock"
CPAC,NYSE,CPAC,STOCK,Cementos Pacasmayo S.A.A. American Depositary Shares (Each representing five Common Shares)
CPAG,NASDAQ,CPAG,ETF,F/m Compoundr U.S. Aggregate Bond ETF
CPAI,NYSE,CPAI,ETF,Counterpoint Quantitative Equity ETF
CPAY,NYSE,CPAY,STOCK,"Corpay, Inc. Common Stock"
CPB,NASDAQ,CPB,STOCK,The Campbell's Company - Common Stock
CPBI,NASDAQ,CPBI,STOCK,"Central Plains Bancshares, Inc. - Common Stock"
CPER,NYSE_ARCA,CPER,ETF,United States Copper Index Fund ETV
CPF,NYSE,CPF,STOCK,Central Pacific Financial Corp New
CPHC,NASDAQ,CPHC,STOCK,Canterbury Park Holding Corporation - Common Stock
CPHI,NYSE_AMERICAN,CPHI,STOCK,"China Pharma Holdings, Inc. Common Stock"
CPHY,NASDAQ,CPHY,ETF,F/m Compoundr High Yield Bond ETF
CPII,NYSE_ARCA,CPII,ETF,American Beacon Ionic Inflation Protection ETF
CPIX,NASDAQ,CPIX,STOCK,Cumberland Pharmaceuticals Inc. - Common Stock
CPK,NYSE,CPK,STOCK,Chesapeake Utilities Corporation Common Stock
CPLB,NYSE_ARCA,CPLB,ETF,NYLI MacKay Core Plus Bond ETF
CPLS,NASDAQ,CPLS,ETF,AB Core Plus Bond ETF
CPNG,NYSE,CPNG,STOCK,"Coupang, Inc. Class A Common Stock"
CPNJ,NYSE_ARCA,CPNJ,ETF,Calamos Nasdaq - 100 Structured Alt Protection ETF -June
CPNM,NYSE_ARCA,CPNM,ETF,Calamos Nasdaq-100 Structured Alt Protection ETF - March
CPNQ,NYSE_ARCA,CPNQ,ETF,Calamos Nasdaq-100 Structured Alt Protection ETF December
CPNS,NYSE_ARCA,CPNS,ETF,Calamos Nasdaq-100 Structured Alt Protection ETF  September
CPNX,BATS,CPNX,ETF,Tradr 2X Long CPNG Daily ETF
CPOP,NASDAQ,CPOP,STOCK,"Pop Culture Group Co., Ltd - Class A Ordinary Shares"
CPRA,NYSE_ARCA,CPRA,ETF,Calamos Russell 2000 Structured Alt Protection ETF - April
CPRI,NYSE,CPRI,STOCK,Capri Holdings Limited Ordinary Shares
CPRJ,NYSE_ARCA,CPRJ,ETF,Calamos Russell 2000 Structured Alt Protection ETF  July
CPRO,NYSE_ARCA,CPRO,ETF,Calamos Russell 2000 Structured Alt Protection ETF - October
CPRT,NASDAQ,CPRT,STOCK,"Copart, Inc. - Common Stock"
CPRX,NASDAQ,CPRX,STOCK,"Catalyst Pharmaceuticals, Inc. - Common Stock"
CPRY,NYSE_ARCA,CPRY,ETF,Calamos Russell 2000 Structured Alt Protection ETF January
CPS,NYSE,CPS,STOCK,Cooper-Standard Holdings Inc. Common Stock
CPSA,NYSE_ARCA,CPSA,ETF,Calamos S&P 500 Structured Alt Protection ETF  August
CPSD,NYSE_ARCA,CPSD,ETF,Calamos S&P 500 Structured Alt Protection ETF December
CPSF,NYSE_ARCA,CPSF,ETF,Calamos S&P 500 Structured Alt Protection ETF February
CPSH,NASDAQ,CPSH,STOCK,CPS Technologies Corp. - Common Stock
CPSJ,NYSE_ARCA,CPSJ,ETF,Calamos S&P 500 Structured Alt Protection ETF  July
CPSL,BATS,CPSL,ETF,Calamos Laddered S&P 500 Structured Alt Protection ETF
CPSM,NYSE_ARCA,CPSM,ETF,Calamos S&P 500 Structured Alt Protection ETF  May
CPSN,NYSE_ARCA,CPSN,ETF,Calamos S&P 500 Structured Alt Protection ETF November
CPSO,NYSE_ARCA,CPSO,ETF,Calamos S&P 500 Structured Alt Protection ETF - October
CPSP,NYSE_ARCA,CPSP,ETF,Calamos S&P 500 Structured Alt Protection ETF - April
CPSR,NYSE_ARCA,CPSR,ETF,Calamos S&P 500 Structured Alt Protection ETF - March
CPSS,NASDAQ,CPSS,STOCK,"Consumer Portfolio Services, Inc. - Common Stock"
CPST,NYSE_ARCA,CPST,ETF,Calamos S&P 500 Structured Alt Protection ETF  September
CPSU,NYSE_ARCA,CPSU,ETF,Calamos S&P 500 Structured Alt Protection ETF June
CPSY,NYSE_ARCA,CPSY,ETF,Calamos S&P 500 Structured Alt Protection ETF January
CPT,NYSE,CPT,STOCK,Camden Property Trust Common Stock
CPXR,NYSE_ARCA,CPXR,ETF,USCF Daily Target 2X Copper Index ETF
CPZ,NASDAQ,CPZ,STOCK,Calamos Long/Short Equity & Dynamic Income Trust - Closed End Fund
CQQQ,NYSE_ARCA,CQQQ,ETF,Invesco China Technology ETF
CQTM,BATS,CQTM,ETF,Corgi Quantum Computing ETF
CR,NYSE,CR,STOCK,Crane Company Common Stock
CRAC,NASDAQ,CRAC,STOCK,Crown Reserve Acquisition Corp. I - Class A Ordinary Shares
CRAI,NASDAQ,CRAI,STOCK,"CRA International,Inc. - Common Stock"
CRAK,NYSE_ARCA,CRAK,ETF,VanEck Oil Refiners ETF
CRAN,NASDAQ,CRAN,STOCK,Crane Harbor Acquisition Corp. II - Class A Ordinary Shares
CRAQ,NASDAQ,CRAQ,STOCK,Cal Redwood Acquisition Corp. - Class A Ordinary Shares
CRBD,NYSE,CRBD,STOCK,Corebridge Financial Inc. 6.375% Junior Subordinated Notes due 2064
CRBG,NYSE,CRBG,STOCK,Corebridge Financial Inc. Common Stock
CRBN,NYSE_ARCA,CRBN,ETF,iShares Low Carbon Optimized MSCI ACWI ETF
CRBP,NASDAQ,CRBP,STOCK,"Corbus Pharmaceuticals Holdings, Inc. - Common Stock"
CRBU,NASDAQ,CRBU,STOCK,"Caribou Biosciences, Inc. - Common Stock"
CRC,NYSE,CRC,STOCK,California Resources Corporation Common Stock
CRCA,NYSE_ARCA,CRCA,ETF,ProShares Ultra CRCL
CRCD,BATS,CRCD,ETF,T-REX 2X Inverse CRCL Daily Target ETF
CRCG,NASDAQ,CRCG,ETF,Leverage Shares 2X Long CRCL Daily ETF
CRCL,NYSE,CRCL,STOCK,"Circle Internet Group, Inc. Class A Common Stock"
CRCO,NYSE_ARCA,CRCO,ETF,YieldMax CRCL Option Income Strategy ETF
CRCT,NASDAQ,CRCT,STOCK,"Cricut, Inc. - Class A common stock"
CRD.A,NYSE,CRD.A,STOCK,Crawford & Company Common Stock
CRD.B,NYSE,CRD.B,STOCK,Crawford & Company Common Stock
CRDD,BATS,CRDD,ETF,Cardano ETF
CRDF,NASDAQ,CRDF,STOCK,"Cardiff Oncology, Inc. - Common Stock"
CRDL,NASDAQ,CRDL,STOCK,Cardiol Therapeutics Inc. - Class A Common Shares
CRDO,NASDAQ,CRDO,STOCK,Credo Technology Group Holding Ltd - Ordinary Shares
CRDT,NYSE_ARCA,CRDT,ETF,Simplify Opportunistic Income ETF
CRDU,BATS,CRDU,ETF,Tradr 2X Long CRDO Daily ETF
CRDX,BATS,CRDX,ETF,2x Cardano ETF
CRE,NASDAQ,CRE,STOCK,Cre8 Enterprise Limited - Class A Ordinary Shares
CRED,NYSE_ARCA,CRED,ETF,Columbia Research Enhanced Real Estate ETF
CREG,NASDAQ,CREG,STOCK,Smart Powerr Corp. - Common Stock
CRESY,NASDAQ,CRESY,STOCK,"Cresud S.A.C.I.F. y A. - American Depositary Shares, each representing ten shares of Common Stock"
CREX,NASDAQ,CREX,STOCK,"Creative Realities, Inc. - Common Stock"
CRF,NYSE_AMERICAN,CRF,STOCK,"Cornerstone Total Return Fund, Inc. (The) Common Stock"
CRGO,NASDAQ,CRGO,STOCK,Freightos Limited - Ordinary shares
CRGY,NYSE,CRGY,STOCK,Crescent Energy Company Class A Common Stock
CRH,NYSE,CRH,STOCK,CRH PLC Ordinary Shares
CRI,NYSE,CRI,STOCK,"Carter's, Inc. Common Stock"
CRIS,NASDAQ,CRIS,STOCK,"Curis, Inc. - Common Stock"
CRK,NYSE,CRK,STOCK,"Comstock Resources, Inc. Common Stock"
CRL,NYSE,CRL,STOCK,"Charles River Laboratories International, Inc. Common Stock"
CRM,NYSE,CRM,STOCK,"Salesforce, Inc. Common Stock"
CRMD,NASDAQ,CRMD,STOCK,CorMedix Inc. - Common Stock
CRMG,NASDAQ,CRMG,ETF,Leverage Shares 2X Long CRM Daily ETF
CRML,NASDAQ,CRML,STOCK,Critical Metals Corp. - Ordinary Shares
CRMT,NASDAQ,CRMT,STOCK,"America's Car-Mart, Inc. - Common Stock"
CRMU,NASDAQ,CRMU,ETF,Leverage Shares 2x Long CRML Daily ETF
CRMX,BATS,CRMX,ETF,Tradr 2X Long CRML Daily ETF
CRNC,NASDAQ,CRNC,STOCK,Cerence Inc. - Common Stock
CRNT,NASDAQ,CRNT,STOCK,Ceragon Networks Ltd. - Ordinary Shares
CRNX,NASDAQ,CRNX,STOCK,"Crinetics Pharmaceuticals, Inc. - Common Stock"
CRON,NASDAQ,CRON,STOCK,Cronos Group Inc. - Common Share
CROX,NASDAQ,CROX,STOCK,"Crocs, Inc. - Common Stock"
CRPT,NYSE_ARCA,CRPT,ETF,First Trust SkyBridge Crypto Industry and Digital Economy ETF
CRS,NYSE,CRS,STOCK,Carpenter Technology Corporation Common Stock
CRSH,NYSE_ARCA,CRSH,ETF,YieldMax Short TSLA Option Income Strategy ETF
CRSP,NASDAQ,CRSP,STOCK,CRISPR Therapeutics AG - Common Shares
CRSR,NASDAQ,CRSR,STOCK,"Corsair Gaming, Inc. - Common Stock"
CRT,NYSE,CRT,STOCK,Cross Timbers Royalty Trust Common Stock
CRTC,NYSE_ARCA,CRTC,ETF,Xtrackers US National Critical Technologies ETF
CRTO,NASDAQ,CRTO,STOCK,Criteo S.A. - American Depositary Shares
CRUS,NASDAQ,CRUS,STOCK,"Cirrus Logic, Inc. - Common Stock"
CRUX,NYSE_ARCA,CRUX,ETF,Columbia Core Bond ETF
CRVL,NASDAQ,CRVL,STOCK,CorVel Corp. - Common Stock
CRVO,NASDAQ,CRVO,STOCK,CervoMed Inc. - Common Stock
CRVS,NASDAQ,CRVS,STOCK,"Corvus Pharmaceuticals, Inc. - Common Stock"
CRWD,NASDAQ,CRWD,STOCK,"CrowdStrike Holdings, Inc. - Class A Common Stock"
CRWG,NASDAQ,CRWG,ETF,Leverage Shares 2X Long CRWV Daily ETF
CRWL,NASDAQ,CRWL,ETF,GraniteShares 2x Long CRWD Daily ETF
CRWS,NASDAQ,CRWS,STOCK,"Crown Crafts, Inc. - Common Stock"
CRWU,BATS,CRWU,ETF,T-REX 2X Long CRWV Daily Target ETF
CRWV,NASDAQ,CRWV,STOCK,"CoreWeave, Inc. - Class A Common Stock"
CRXP,NYSE_ARCA,CRXP,ETF,Columbia Core Plus Bond ETF
CRY,NASDAQ,CRY,ETF,GraniteShares YieldBOOST CRCL ETF
CSAI,NASDAQ,CSAI,STOCK,"Cloudastructure, Inc. - Class A Common Stock"
CSAN,NYSE,CSAN,STOCK,Cosan S.A. ADS
CSB,NASDAQ,CSB,ETF,VictoryShares US Small Cap High Div Volatility Wtd ETF
CSBR,NASDAQ,CSBR,STOCK,"Champions Oncology, Inc. - Common Stock"
CSCL,NASDAQ,CSCL,ETF,Direxion Daily CSCO Bull 2X ETF
CSCO,NASDAQ,CSCO,STOCK,"Cisco Systems, Inc. - Common Stock"
CSCS,NASDAQ,CSCS,ETF,Direxion Daily CSCO Bear 1X ETF
CSD,NYSE_ARCA,CSD,ETF,Invesco S&P Spin-Off ETF
CSEN,NASDAQ,CSEN,ETF,Cohen & Steers Future of Energy Active ETF
CSEX,BATS,CSEX,ETF,Tradr 2X Long CLS Daily ETF
CSGP,NASDAQ,CSGP,STOCK,"CoStar Group, Inc. - Common Stock"
CSHI,NYSE_ARCA,CSHI,ETF,NEOS Enhanced Income 1-3 Month T-Bill ETF
CSHP,NYSE_ARCA,CSHP,ETF,iShares Enhanced Short-Term Bond Active ETF
CSHR,NASDAQ,CSHR,STOCK,CoinShares PLC - Ordinary Shares
CSIO,NYSE_ARCA,CSIO,ETF,Cohen & Steers Infrastructure Opportunities Active ETF
CSIQ,NASDAQ,CSIQ,STOCK,Canadian Solar Inc. - Common Shares
CSL,NYSE,CSL,STOCK,Carlisle Companies Incorporated Common Stock
CSM,BATS,CSM,ETF,ProShares Large Cap Core Plus
CSMD,NYSE_ARCA,CSMD,ETF,Congress SMid Growth ETF
CSNR,NYSE_ARCA,CSNR,ETF,Cohen & Steers Natural Resources Active ETF
CSPF,NYSE_ARCA,CSPF,ETF,Cohen & Steers Preferred and Income Opportunities Active ETF
CSPI,NASDAQ,CSPI,STOCK,CSP Inc. - Common Stock
CSQ,NASDAQ,CSQ,STOCK,Calamos Strategic Total Return Fund - Closed End Fund
CSR,NYSE,CSR,STOCK,D/B/A Centerspace Common Stock
CSRE,NYSE_ARCA,CSRE,ETF,Cohen & Steers Real Estate Active ETF
CSSD,NYSE_ARCA,CSSD,ETF,Cohen & Steers Short Duration Preferred and Income Active ETF
CSTE,NASDAQ,CSTE,STOCK,Caesarstone Ltd. - Ordinary Shares
CSTK,BATS,CSTK,ETF,Invesco Comstock Contrarian Equity ETF
CSTL,NASDAQ,CSTL,STOCK,"Castle Biosciences, Inc. - Common stock"
CSTM,NYSE,CSTM,STOCK,Constellium SE Ordinary Shares (France)
CSV,NYSE,CSV,STOCK,"Carriage Services, Inc. Common Stock"
CSW,NYSE,CSW,STOCK,"CSW Industrials, Inc. Common Stock"
CSWC,NASDAQ,CSWC,STOCK,Capital Southwest Corporation - Common Stock
CSX,NASDAQ,CSX,STOCK,CSX Corporation - Common Stock
CTA,NYSE_ARCA,CTA,ETF,Simplify Managed Futures Strategy ETF
CTAA,NASDAQ,CTAA,STOCK,ClearThink 1 Acquisition Corp. - Class A Ordinary Shares
CTAP,NYSE_ARCA,CTAP,ETF,Simplify US Equity PLUS Managed Futures Strategy ETF
CTAS,NASDAQ,CTAS,STOCK,Cintas Corporation - Common Stock
CTBI,NASDAQ,CTBI,STOCK,"Community Trust Bancorp, Inc. - Common Stock"
CTEC,NASDAQ,CTEC,ETF,Global X ClimateTech ETF
CTEF,BATS,CTEF,ETF,Castellan Targeted Equity ETF
CTEV,NYSE,CTEV,STOCK,Claritev Corporation Class A Common Stock
CTEX,NYSE_ARCA,CTEX,ETF,ProShares S&P Kensho Cleantech ETF
CTGO,NYSE_AMERICAN,CTGO,STOCK,Contango Silver & Gold Inc. Common Stock
CTIF,BATS,CTIF,ETF,Castellan Targeted Income ETF
CTJN,BATS,CTJN,ETF,Corgi U.S. Equities 30% Structured Buffer ETF - June Series
CTKB,NASDAQ,CTKB,STOCK,"Cytek Biosciences, Inc. - Common Stock"
CTM,NYSE_AMERICAN,CTM,STOCK,"Castellum, Inc. Common Stock"
CTMA,BATS,CTMA,ETF,Corgi U.S. Equities 30% Structured Buffer ETF - May Series
CTMX,NASDAQ,CTMX,STOCK,"CytomX Therapeutics, Inc. - Common Stock"
CTNM,NASDAQ,CTNM,STOCK,"Contineum Therapeutics, Inc. - Common stock"
CTNT,NASDAQ,CTNT,STOCK,Cheetah Net Supply Chain Service Inc. - Class A Common Stock
CTO,NYSE,CTO,STOCK,"CTO Realty Growth, Inc. Common Stock"
CTOR,NASDAQ,CTOR,STOCK,"Citius Oncology, Inc.  - Common Stock"
CTOS,NYSE,CTOS,STOCK,"Custom Truck One Source, Inc. Common Stock"
CTRE,NYSE,CTRE,STOCK,"CareTrust REIT, Inc. Common Stock"
CTRI,NYSE,CTRI,STOCK,"Centuri Holdings, Inc. Common Stock"
CTRM,NASDAQ,CTRM,STOCK,Castor Maritime Inc. - Common Shares
CTRN,NASDAQ,CTRN,STOCK,"Citi Trends, Inc. - Common Stock"
CTS,NYSE,CTS,STOCK,CTS Corporation Common Stock
CTSH,NASDAQ,CTSH,STOCK,Cognizant Technology Solutions Corporation - Class A Common Stock
CTSO,NASDAQ,CTSO,STOCK,Cytosorbents Corporation - Common Stock
CTVA,NYSE,CTVA,STOCK,"Corteva, Inc. Common Stock"
CTW,NASDAQ,CTW,STOCK,CTW - Class A Ordinary Shares
CTXR,NASDAQ,CTXR,STOCK,"Citius Pharmaceuticals, Inc. - Common Stock"
CUB,NASDAQ,CUB,STOCK,Lionheart Holdings - Class A Ordinary Shares
CUBB,NYSE,CUBB,STOCK,"Customers Bancorp, Inc 5.375% Subordinated Notes Due 2034"
CUBE,NYSE,CUBE,STOCK,CubeSmart Common Shares
CUBI,NYSE,CUBI,STOCK,"Customers Bancorp, Inc Common Stock"
CUE,NASDAQ,CUE,STOCK,"Cue Biopharma, Inc. - Common Stock"
CULP,NASDAQ,CULP,STOCK,"Culp, Inc. - Common Shares"
CUPR,NASDAQ,CUPR,STOCK,Cuprina Holdings (Cayman) Limited - Class A Ordinary shares
CURB,NYSE,CURB,STOCK,Curbline Properties Corp. Common Stock
CURE,NYSE_ARCA,CURE,ETF,Direxion Daily Healthcare Bull 3X ETF
CURI,NASDAQ,CURI,STOCK,CuriosityStream Inc.  - Class A Common Stock
CURR,NASDAQ,CURR,STOCK,Currenc Group Inc. - Ordinary Shares
CURV,NYSE,CURV,STOCK,Torrid Holdings Inc. Common Stock
CURX,NASDAQ,CURX,STOCK,Curanex Pharmaceuticals Inc - Common Stock
CUSD,NASDAQ,CUSD,ETF,CrossingBridge Ultra-Short Duration ETF
CUST,BATS,CUST,ETF,Corgi 1-3 Year Treasury Bond ETF
CUT,NYSE_ARCA,CUT,ETF,Invesco MSCI Global Timber ETF
CUZ,NYSE,CUZ,STOCK,Cousins Properties Incorporated Common Stock
CV,NASDAQ,CV,STOCK,"CapsoVision, Inc. - Common Stock"
CVAR,BATS,CVAR,ETF,Cultivar ETF
CVBF,NASDAQ,CVBF,STOCK,CVB Financial Corporation - Common Stock
CVCO,NASDAQ,CVCO,STOCK,"Cavco Industries, Inc. - Common Stock"
CVE,NYSE,CVE,STOCK,Cenovus Energy Inc Common Stock
CVEO,NYSE,CVEO,STOCK,Civeo Corporation (Canada) Common Shares
CVGD,NYSE_ARCA,CVGD,ETF,CresAlta Global Dividend ETF
CVGI,NASDAQ,CVGI,STOCK,"Commercial Vehicle Group, Inc. - Common Stock"
CVI,NYSE,CVI,STOCK,CVR Energy Inc. Common Stock
CVIE,NYSE_ARCA,CVIE,ETF,Calvert International Responsible Index ETF
CVKD,NASDAQ,CVKD,STOCK,"Cadrenal Therapeutics, Inc. - Common Stock"
CVLC,NYSE_ARCA,CVLC,ETF,Calvert US Large-Cap Core Responsible Index ETF
CVLG,NYSE,CVLG,STOCK,"Covenant Logistics Group, Inc. Class A Common Stock"
CVLT,NASDAQ,CVLT,STOCK,"Commvault Systems, Inc. - Common Stock"
CVM,NYSE_AMERICAN,CVM,STOCK,Cel-Sci Corporation Common Stock
CVMC,NYSE_ARCA,CVMC,ETF,Calvert US Mid-Cap Core Responsible Index ETF
CVNA,NYSE,CVNA,STOCK,Carvana Co. Class A Common Stock
CVNY,NYSE_ARCA,CVNY,ETF,YieldMax CVNA Option Income Strategy ETF
CVR,NYSE_AMERICAN,CVR,STOCK,Chicago Rivet & Machine Co. Common Stock
CVRD,NYSE_ARCA,CVRD,ETF,Madison Covered Call ETF
CVRT,NYSE_ARCA,CVRT,ETF,Calamos Convertible Equity Alternative ETF
CVRX,NASDAQ,CVRX,STOCK,"CVRx, Inc. - Common Stock"
CVS,NYSE,CVS,STOCK,CVS Health Corporation Common Stock
CVSA,NYSE,CVSA,STOCK,Covista Inc. Common Shares
CVSB,NYSE_ARCA,CVSB,ETF,Calvert Ultra-Short Investment Grade ETF
CVSM,NYSE_ARCA,CVSM,ETF,CresAlta Small and Mid-Cap ETF
CVU,NYSE_AMERICAN,CVU,STOCK,"CPI Aerostructures, Inc. Common Stock"
CVV,NASDAQ,CVV,STOCK,CVD Equipment Corporation - Common Stock
CVX,NYSE,CVX,STOCK,Chevron Corporation Common Stock
CVY,NYSE_ARCA,CVY,ETF,Invesco Zacks Multi-Asset Income ETF
CW,NYSE,CW,STOCK,Curtiss-Wright Corporation Common Stock
CWAN,NYSE,CWAN,STOCK,"Clearwater Analytics Holdings, Inc. Class A Common Stock"
CWB,NYSE_ARCA,CWB,ETF,State Street SPDR Bloomberg Convertible Securities ETF
CWBC,NASDAQ,CWBC,STOCK,Community West Bancshares - Common Stock
CWCO,NASDAQ,CWCO,STOCK,Consolidated Water Co. Ltd. - Ordinary Shares
CWD,NASDAQ,CWD,STOCK,CaliberCos Inc. - Class A Common Stock
CWEB,NYSE_ARCA,CWEB,ETF,Direxion Daily CSI China Internet Index Bull 2X ETF
CWEN,NYSE,CWEN,STOCK,"Clearway Energy, Inc. Class C Common Stock"
CWH,NYSE,CWH,STOCK,"Camping World Holdings, Inc. Class A Common Stock"
CWI,NYSE_ARCA,CWI,ETF,State Street SPDR MSCI ACWI ex-US ETF
CWK,NYSE,CWK,STOCK,Cushman & Wakefield Ltd. Common Shares
CWS,NYSE_ARCA,CWS,ETF,AdvisorShares Focused Equity ETF
CWST,NASDAQ,CWST,STOCK,"Casella Waste Systems, Inc. - Class A Common Stock"
CWT,NYSE,CWT,STOCK,California Water Service Group Common Stock
CWVX,BATS,CWVX,ETF,Tradr 2X Long CRWV Daily ETF
CWY,NASDAQ,CWY,ETF,GraniteShares YieldBOOST CRWV ETF
CX,NYSE,CX,STOCK,"Cemex, S.A.B. de C.V. Sponsored ADR"
CXAI,NASDAQ,CXAI,STOCK,CXApp Inc. - Class A Common Stock
CXDO,NASDAQ,CXDO,STOCK,"Crexendo, Inc. - Common Stock"
CXM,NYSE,CXM,STOCK,"Sprinklr, Inc. Class A Common Stock"
CXRN,NYSE_ARCA,CXRN,ETF,Teucrium 2x Daily Corn ETF
CXSE,NASDAQ,CXSE,ETF,WisdomTree China ex-State-Owned Enterprises Fund
CXT,NYSE,CXT,STOCK,"Crane NXT, Co. Common Stock"
CXW,NYSE,CXW,STOCK,"CoreCivic, Inc. Common Stock"
CYAB,NASDAQ,CYAB,STOCK,"Cyabra, Inc. - Common Stock"
CYCN,NASDAQ,CYCN,STOCK,"Cyclerion Therapeutics, Inc. - Common Stock"
CYCU,NASDAQ,CYCU,STOCK,"Cycurion, Inc. - Common Stock"
CYD,NYSE,CYD,STOCK,China Yuchai International Limited Common Stock
CYH,NYSE,CYH,STOCK,"Community Health Systems, Inc. Common Stock"
CYN,NASDAQ,CYN,STOCK,Cyngn Inc. - Common stock
CYPH,NASDAQ,CYPH,STOCK,Cypherpunk Technologies Inc. - Common Stock
CYRX,NASDAQ,CYRX,STOCK,"CryoPort, Inc. - Common Stock"
CYTK,NASDAQ,CYTK,STOCK,"Cytokinetics, Incorporated - Common Stock"
CZA,NYSE_ARCA,CZA,ETF,Invesco Zacks Mid-Cap ETF
CZAR,NASDAQ,CZAR,ETF,Themes Natural Monopoly ETF
CZFS,NASDAQ,CZFS,STOCK,"Citizens Financial Services, Inc. - Common Stock"
CZNC,NASDAQ,CZNC,STOCK,Citizens & Northern Corp - Common Stock
CZR,NASDAQ,CZR,STOCK,"Caesars Entertainment, Inc. - Common Stock"
CZWI,NASDAQ,CZWI,STOCK,"Citizens Community Bancorp, Inc. - Common Stock"
D,NYSE,D,STOCK,"Dominion Energy, Inc. Common Stock"
DAAQ,NASDAQ,DAAQ,STOCK,Digital Asset Acquisition Corp. - Class A Ordinary shares
DABS,NYSE_ARCA,DABS,ETF,DoubleLine Asset-Backed Securities ETF
DAC,NYSE,DAC,STOCK,Danaos Corporation Common Stock
DADS,NASDAQ,DADS,ETF,Digital Asset Debt Strategy ETF
DAIC,NASDAQ,DAIC,STOCK,"CID HoldCo, Inc. - Common Stock"
DAIO,NASDAQ,DAIO,STOCK,Data I/O Corporation - Common Stock
DAK,NASDAQ,DAK,ETF,Dakota Active Equity ETF
DAKT,NASDAQ,DAKT,STOCK,"Daktronics, Inc. - Common Stock"
DAL,NYSE,DAL,STOCK,"Delta Air Lines, Inc. Common Stock"
DALI,NASDAQ,DALI,ETF,First Trust Dorsey Wright DALI Equity ETF
DAMD,NYSE_ARCA,DAMD,ETF,Defiance Daily Target 2X Short AMD ETF
DAN,NYSE,DAN,STOCK,Dana Incorporated Common Stock
